date,ridership Barrie ALLANDALE WATERFRONT GO,ridership Barrie AURORA GO,ridership Barrie BARRIE SOUTH GO,ridership Barrie BRADFORD GO,ridership Barrie KING CITY GO,ridership Barrie MAPLE GO,ridership Barrie RUTHERFORD GO,ridership Barrie UNION STATION,ridership Kitchener BRAMALEA GO,ridership Kitchener GEORGETOWN GO,ridership Kitchener GUELPH CENTRAL GO,ridership Kitchener KITCHENER GO,ridership Kitchener LONDON VIA,ridership Kitchener MALTON GO,ridership Kitchener MOUNT PLEASANT GO,ridership Kitchener UNION STATION,ridership Lakeshore East AJAX GO,ridership Lakeshore East ALDERSHOT GO,ridership Lakeshore East BURLINGTON GO,ridership Lakeshore East DURHAM COLLEGE OSHAWA GO,ridership Lakeshore East GUILDWOOD GO,ridership Lakeshore East NIAGARA FALLS GO (VIA STATION),ridership Lakeshore East OAKVILLE GO,ridership Lakeshore East OSHAWA GO,ridership Lakeshore East PICKERING GO,ridership Lakeshore East PICKERING SOUTH,ridership Lakeshore East UNION STATION,ridership Lakeshore East WEST HARBOUR,ridership Lakeshore East WHITBY GO,ridership Lakeshore West ALDERSHOT GO,ridership Lakeshore West APPLEBY GO,ridership Lakeshore West BRONTE GO,ridership Lakeshore West BURLINGTON GO,ridership Lakeshore West CLARKSON GO,ridership Lakeshore West EXHIBITION GO,ridership Lakeshore West HAMILTON GO CENTRE,ridership Lakeshore West MIMICO GO,ridership Lakeshore West NIAGARA FALLS GO (VIA STATION),ridership Lakeshore West OAKVILLE GO,ridership Lakeshore West OSHAWA GO,ridership Lakeshore West PICKERING SOUTH,ridership Lakeshore West PORT CREDIT GO,ridership Lakeshore West ST. CATHARINES GO (VIA STATION),ridership Lakeshore West UNION STATION,ridership Lakeshore West WEST HARBOUR,ridership Lakeshore West WEST HARBOUR GO,ridership Milton LISGAR GO,ridership Milton MILTON GO,ridership Milton UNION STATION,ridership Richmond Hill BLOOMINGTON GO,ridership Richmond Hill GORMLEY GO,ridership Richmond Hill UNION STATION,ridership Stouffville MILLIKEN GO,ridership Stouffville MOUNT JOY GO,ridership Stouffville OLD ELM GO,ridership Stouffville STOUFFVILLE GO,ridership Stouffville UNION STATION,ridership Stouffville UNIONVILLE GO,total_train_trips Barrie ALLANDALE WATERFRONT GO,total_train_trips Barrie AURORA GO,total_train_trips Barrie BARRIE SOUTH GO,total_train_trips Barrie BRADFORD GO,total_train_trips Barrie KING CITY GO,total_train_trips Barrie MAPLE GO,total_train_trips Barrie RUTHERFORD GO,total_train_trips Barrie UNION STATION,total_train_trips Kitchener BRAMALEA GO,total_train_trips Kitchener GEORGETOWN GO,total_train_trips Kitchener GUELPH CENTRAL GO,total_train_trips Kitchener KITCHENER GO,total_train_trips Kitchener LONDON VIA,total_train_trips Kitchener MALTON GO,total_train_trips Kitchener MOUNT PLEASANT GO,total_train_trips Kitchener UNION STATION,total_train_trips Lakeshore East AJAX GO,total_train_trips Lakeshore East ALDERSHOT GO,total_train_trips Lakeshore East BURLINGTON GO,total_train_trips Lakeshore East DURHAM COLLEGE OSHAWA GO,total_train_trips Lakeshore East GUILDWOOD GO,total_train_trips Lakeshore East NIAGARA FALLS GO (VIA STATION),total_train_trips Lakeshore East OAKVILLE GO,total_train_trips Lakeshore East OSHAWA GO,total_train_trips Lakeshore East PICKERING GO,total_train_trips Lakeshore East PICKERING SOUTH,total_train_trips Lakeshore East UNION STATION,total_train_trips Lakeshore East WEST HARBOUR,total_train_trips Lakeshore East WHITBY GO,total_train_trips Lakeshore West ALDERSHOT GO,total_train_trips Lakeshore West APPLEBY GO,total_train_trips Lakeshore West BRONTE GO,total_train_trips Lakeshore West BURLINGTON GO,total_train_trips Lakeshore West CLARKSON GO,total_train_trips Lakeshore West EXHIBITION GO,total_train_trips Lakeshore West HAMILTON GO CENTRE,total_train_trips Lakeshore West MIMICO GO,total_train_trips Lakeshore West NIAGARA FALLS GO (VIA STATION),total_train_trips Lakeshore West OAKVILLE GO,total_train_trips Lakeshore West OSHAWA GO,total_train_trips Lakeshore West PICKERING SOUTH,total_train_trips Lakeshore West PORT CREDIT GO,total_train_trips Lakeshore West ST. CATHARINES GO (VIA STATION),total_train_trips Lakeshore West UNION STATION,total_train_trips Lakeshore West WEST HARBOUR,total_train_trips Lakeshore West WEST HARBOUR GO,total_train_trips Milton LISGAR GO,total_train_trips Milton MILTON GO,total_train_trips Milton UNION STATION,total_train_trips Richmond Hill BLOOMINGTON GO,total_train_trips Richmond Hill GORMLEY GO,total_train_trips Richmond Hill UNION STATION,total_train_trips Stouffville MILLIKEN GO,total_train_trips Stouffville MOUNT JOY GO,total_train_trips Stouffville OLD ELM GO,total_train_trips Stouffville STOUFFVILLE GO,total_train_trips Stouffville UNION STATION,total_train_trips Stouffville UNIONVILLE GO
2021-12-25,105.0,51.0,,,,,,148.0,,,,,,,,,,,,,,,,956.0,,,882.0,,,469.0,,,,,,,,91.0,,,,,,1058.0,,464.0,,,,,,,,95.0,12.0,,76.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,4.0,,,,,,41.0,,19.0,,,,,,,,12.0,3.0,,15.0,
2021-12-26,236.0,93.0,,,,,,171.0,,,,,,,,,,,,,,,,1299.0,,,914.0,,,693.0,,,,,,,,154.0,,,,,,1187.0,,797.0,,,,,,,,162.0,26.0,,121.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,4.0,,,,,,41.0,,19.0,,,,,,,,12.0,3.0,,15.0,
2021-12-27,290.0,131.0,,,,,,257.0,,,,,,,,,,,,,,,,1556.0,,,1174.0,,,769.0,,,,,,,,158.0,,,,,,1316.0,,852.0,,,,,,,,173.0,45.0,,200.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,4.0,,,,,,41.0,,19.0,,,,,,,,12.0,3.0,,15.0,
2021-12-28,291.0,161.0,,,,,,334.0,,,,,,,,,,,,,,,,1744.0,,,1440.0,,,983.0,,,,,,,,141.0,,,,,,1713.0,,1098.0,,,,,,,,242.0,60.0,,224.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,3.0,,,,,,41.0,,19.0,,,,,,,,12.0,3.0,,15.0,
2021-12-29,363.0,117.0,,18.0,,,,467.0,93.0,76.0,,487.0,33.0,,220.0,753.0,,,,,,,,2031.0,,,1808.0,,,807.0,,,,,4.0,250.0,,36.0,457.0,,,,,2121.0,,884.0,,341.0,390.0,78.0,,91.0,,181.0,210.0,,364.0,,10.0,6.0,,2.0,,,,18.0,8.0,2.0,,9.0,1.0,,6.0,27.0,,,,,,,,63.0,,,64.0,,,15.0,,,,,3.0,4.0,,1.0,27.0,,,,,64.0,,18.0,,10.0,10.0,5.0,,6.0,,10.0,8.0,,18.0,
2021-12-30,344.0,111.0,,21.0,,,,428.0,107.0,60.0,,442.0,39.0,,192.0,680.0,,,,,,,,2146.0,,,1911.0,,,745.0,,,,,2.0,228.0,,34.0,474.0,,,,,2024.0,,840.0,,301.0,358.0,70.0,,87.0,,174.0,192.0,,359.0,,10.0,6.0,,2.0,,,,18.0,8.0,2.0,,9.0,1.0,,6.0,27.0,,,,,,,,63.0,,,64.0,,,15.0,,,,,2.0,4.0,,1.0,27.0,,,,,64.0,,18.0,,10.0,10.0,5.0,,6.0,,10.0,8.0,,18.0,
2021-12-31,233.0,105.0,,19.0,,,,419.0,155.0,45.0,,427.0,33.0,,228.0,618.0,,,,,,,,2025.0,,,1691.0,,,695.0,,,,,1.0,145.0,,30.0,431.0,,,,,1958.0,,792.0,,181.0,191.0,41.0,,53.0,,167.0,158.0,,294.0,,10.0,6.0,,2.0,,,,18.0,8.0,2.0,,9.0,1.0,,6.0,27.0,,,,,,,,63.0,,,64.0,,,15.0,,,,,1.0,4.0,,1.0,27.0,,,,,65.0,,18.0,,8.0,8.0,4.0,,6.0,,10.0,8.0,,18.0,
2022-01-01,197.0,96.0,,,,,,222.0,,,,,,,,,,,,,,,,985.0,,,953.0,,,540.0,,,,,,,,291.0,,,,,,1304.0,,585.0,,,,,,,,135.0,19.0,,154.0,,6.0,9.0,,,,,,14.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,4.0,,,,,,41.0,,19.0,,,,,,,,11.0,3.0,,15.0,
2022-01-02,257.0,124.0,,,,,,291.0,,,,,,,,,,,,,,,,1156.0,,,962.0,,,596.0,,,,,,,,322.0,,,,,,1447.0,,752.0,,,,,,,,124.0,15.0,,114.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,4.0,,,,,,41.0,,19.0,,,,,,,,12.0,3.0,,15.0,
2022-01-03,244.0,111.0,,,,,,266.0,,,,,,,,,,,,,,,,1251.0,,,1095.0,,,716.0,,,,,,,,192.0,,,,,,1428.0,,786.0,,,,,,,,159.0,65.0,,189.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,4.0,,,,,,41.0,,19.0,,,,,,,,12.0,3.0,,15.0,
2022-01-04,441.0,80.0,,76.0,,,,604.0,130.0,141.0,,511.0,37.0,,163.0,819.0,,,,,,,,2383.0,,,2194.0,,,731.0,,,,,2.0,404.0,,66.0,514.0,,,,,2321.0,,802.0,,510.0,559.0,88.0,,120.0,,131.0,328.0,,421.0,,10.0,6.0,,2.0,,,,18.0,8.0,2.0,,9.0,1.0,,6.0,27.0,,,,,,,,63.0,,,64.0,,,15.0,,,,,2.0,4.0,,1.0,27.0,,,,,64.0,,18.0,,10.0,10.0,5.0,,6.0,,10.0,8.0,,18.0,
2022-01-05,356.0,76.0,,91.0,,,,552.0,121.0,135.0,,416.0,30.0,,152.0,788.0,,,,,,,,2103.0,,,1957.0,,,618.0,,,,,1.0,410.0,,36.0,417.0,,,,,1988.0,,635.0,,472.0,498.0,116.0,,131.0,,100.0,282.0,,342.0,,10.0,6.0,,2.0,,,,18.0,8.0,2.0,,9.0,1.0,,6.0,26.0,,,,,,,,63.0,,,64.0,,,15.0,,,,,1.0,4.0,,1.0,27.0,,,,,63.0,,18.0,,10.0,10.0,5.0,,6.0,,10.0,8.0,,17.0,
2022-01-06,382.0,69.0,,82.0,,,,549.0,129.0,159.0,,365.0,28.0,,138.0,710.0,,,,,,,,2086.0,,,1963.0,,,588.0,,,,,1.0,385.0,,40.0,381.0,,,,,1842.0,,631.0,,460.0,486.0,120.0,,129.0,,80.0,267.0,,332.0,,10.0,6.0,,2.0,,,,18.0,8.0,2.0,,9.0,1.0,,6.0,26.0,,,,,,,,63.0,,,64.0,,,15.0,,,,,1.0,4.0,,1.0,27.0,,,,,60.0,,17.0,,10.0,10.0,5.0,,6.0,,8.0,8.0,,17.0,
2022-01-07,327.0,75.0,,84.0,,,,516.0,117.0,139.0,,388.0,35.0,,153.0,738.0,,,,,,,,1963.0,,,1845.0,,,634.0,,,,,4.0,325.0,,37.0,426.0,,,,,1946.0,,678.0,,407.0,419.0,97.0,,104.0,,87.0,240.0,,327.0,,10.0,6.0,,2.0,,,,18.0,8.0,2.0,,9.0,1.0,,6.0,27.0,,,,,,,,63.0,,,64.0,,,15.0,,,,,3.0,4.0,,1.0,27.0,,,,,64.0,,18.0,,10.0,10.0,5.0,,6.0,,10.0,8.0,,18.0,
2022-01-08,115.0,93.0,,,,,,215.0,,,,,,,,,,,,,,,,902.0,,,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,23.0,,101.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,,15.0,
2022-01-09,134.0,82.0,,,,,,171.0,,,,,,,,,,,,,,,,823.0,,,750.0,,,434.0,,,,,,,,133.0,,,,,,925.0,,498.0,,,,,,,,106.0,12.0,,84.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,4.0,,,,,,41.0,,19.0,,,,,,,,12.0,2.0,,15.0,
2022-01-10,379.0,65.0,,55.0,,,,533.0,28.0,218.0,,221.0,94.0,,237.0,721.0,,,,,,,,2015.0,,,1905.0,,,674.0,,,,,2.0,386.0,,91.0,227.0,,,,,1838.0,,594.0,,462.0,461.0,106.0,,119.0,,93.0,249.0,,321.0,,5.0,7.0,,2.0,,,,15.0,1.0,2.0,,3.0,1.0,,9.0,17.0,,,,,,,,63.0,,,63.0,,,15.0,,,,,2.0,4.0,,1.0,19.0,,,,,54.0,,17.0,,5.0,5.0,3.0,,4.0,,10.0,5.0,,15.0,
2022-01-11,359.0,61.0,,51.0,,,,475.0,27.0,193.0,,219.0,80.0,,176.0,635.0,,,,,,,,1970.0,,,1851.0,,,610.0,,,,,4.0,353.0,,81.0,244.0,,,,,1831.0,,602.0,,472.0,428.0,110.0,,91.0,,81.0,235.0,,302.0,,5.0,7.0,,2.0,,,,15.0,1.0,2.0,,3.0,1.0,,9.0,17.0,,,,,,,,62.0,,,63.0,,,15.0,,,,,3.0,4.0,,1.0,19.0,,,,,57.0,,17.0,,5.0,5.0,3.0,,4.0,,11.0,5.0,,16.0,
2022-01-12,381.0,63.0,,68.0,,,,524.0,32.0,208.0,,235.0,63.0,,222.0,694.0,,,,,,,,2109.0,,,2030.0,,,680.0,,,,,6.0,347.0,,86.0,276.0,,,,,1988.0,,710.0,,479.0,500.0,107.0,,122.0,,98.0,267.0,,344.0,,5.0,7.0,,2.0,,,,15.0,1.0,2.0,,3.0,1.0,,9.0,17.0,,,,,,,,63.0,,,63.0,,,15.0,,,,,4.0,4.0,,1.0,19.0,,,,,59.0,,17.0,,5.0,5.0,3.0,,4.0,,11.0,5.0,,16.0,
2022-01-13,362.0,69.0,,53.0,,,,552.0,36.0,211.0,,253.0,70.0,,232.0,725.0,,,,,,,,2165.0,,,2034.0,,,698.0,,,,,1.0,352.0,,93.0,232.0,,,,,1891.0,,635.0,,483.0,503.0,118.0,,121.0,,116.0,242.0,,370.0,,5.0,7.0,,2.0,,,,15.0,1.0,2.0,,3.0,1.0,,9.0,17.0,,,,,,,,63.0,,,63.0,,,15.0,,,,,1.0,4.0,,1.0,19.0,,,,,54.0,,16.0,,5.0,5.0,3.0,,4.0,,11.0,5.0,,15.0,
2022-01-14,317.0,118.0,,50.0,,,,557.0,28.0,177.0,,243.0,48.0,,297.0,774.0,,,,,,,,2064.0,,,1962.0,,,767.0,,,,,4.0,283.0,,75.0,313.0,,,,,2082.0,,793.0,,407.0,459.0,87.0,,115.0,,97.0,241.0,,344.0,,5.0,7.0,,2.0,,,,15.0,1.0,2.0,,3.0,1.0,,9.0,17.0,,,,,,,,63.0,,,63.0,,,15.0,,,,,3.0,4.0,,1.0,19.0,,,,,57.0,,17.0,,5.0,5.0,3.0,,4.0,,11.0,5.0,,16.0,
2022-01-15,114.0,74.0,,,,,,185.0,,,,,,,,,,,,,,,,870.0,,,880.0,,,513.0,,,,,,,,,,,,,,1162.0,,653.0,,,,,,,,97.0,19.0,,109.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,,,,,,,37.0,,19.0,,,,,,,,12.0,3.0,,12.0,
2022-01-16,166.0,77.0,,,,,,171.0,,,,,,,,,,,,,,,,974.0,,,809.0,,,541.0,,,,,,,,,,,,,,1040.0,,660.0,,,,,,,,91.0,10.0,,77.0,,6.0,9.0,,,,,,15.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,18.0,,,,,,,,,,,,,,36.0,,19.0,,,,,,,,12.0,3.0,,14.0,
2022-01-17,314.0,45.0,,52.0,,,,343.0,13.0,125.0,,122.0,76.0,,64.0,298.0,,,,,,,,1039.0,,,926.0,,,345.0,,,,,4.0,151.0,,29.0,161.0,,,,,800.0,,256.0,,270.0,194.0,60.0,,59.0,,33.0,163.0,,182.0,,5.0,6.0,,2.0,,,,14.0,1.0,2.0,,3.0,1.0,,9.0,16.0,,,,,,,,61.0,,,62.0,,,15.0,,,,,2.0,4.0,,1.0,19.0,,,,,54.0,,17.0,,5.0,5.0,3.0,,3.0,,10.0,5.0,,15.0,
2022-01-18,378.0,79.0,,43.0,,,,498.0,,12.0,,299.0,41.0,,166.0,507.0,,,,,,,,1879.0,,,1735.0,,,830.0,,,,,,225.0,,80.0,,,,,,1690.0,,715.0,,379.0,457.0,107.0,,115.0,,88.0,248.0,,338.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-01-19,487.0,80.0,,47.0,,,,607.0,,80.0,,420.0,86.0,,229.0,761.0,,,,,,,,2456.0,,,2313.0,,,1009.0,,,,,,257.0,,103.0,,,,,,2300.0,,990.0,,514.0,566.0,122.0,,155.0,,129.0,325.0,,450.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-01-20,460.0,79.0,,51.0,,,,620.0,,95.0,,443.0,83.0,,243.0,840.0,,,,,,,,2377.0,,,2314.0,,,1001.0,,,,,,235.0,,122.0,,,,,,2263.0,,982.0,,555.0,584.0,127.0,,141.0,,133.0,318.0,,433.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-01-21,355.0,111.0,,35.0,,,,611.0,,75.0,,400.0,73.0,,301.0,882.0,,,,,,,,2230.0,,,2197.0,,,1114.0,,,,,,196.0,,106.0,,,,,,2441.0,,1073.0,,461.0,527.0,106.0,,133.0,,128.0,265.0,,423.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-01-22,,,,,,,,,,,,,,,,,,,,,,,,1038.0,,,1039.0,,,,,,,,,,,,,,,,,1462.0,,1472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,,,,,,,,,,,,,,,19.0,,19.0,,,,,,,,,,,,
2022-01-23,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,762.0,,,,,,,,,,,,,,,,,1023.0,,1239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,,,,,,,,,,,,,,,19.0,,19.0,,,,,,,,,,,,
2022-01-24,490.0,76.0,,62.0,,,,617.0,,82.0,,454.0,44.0,,245.0,789.0,,,,,,,,2468.0,,,2379.0,,,1039.0,,,,,,236.0,,145.0,,,,,,2330.0,,1013.0,,544.0,583.0,131.0,,146.0,,112.0,301.0,,418.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-01-25,495.0,82.0,,62.0,,,,656.0,,89.0,,462.0,86.0,,247.0,831.0,,,,,,,,2532.0,,,2386.0,,,1063.0,,,,,,241.0,,157.0,,,,,,2411.0,,1012.0,,593.0,623.0,143.0,,157.0,,102.0,333.0,,463.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-01-26,482.0,93.0,,54.0,,,,607.0,,85.0,,467.0,90.0,,205.0,805.0,,,,,,,,2412.0,,,2307.0,,,1023.0,,,,,,235.0,,150.0,,,,,,2324.0,,965.0,,546.0,584.0,141.0,,164.0,,109.0,325.0,,469.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-01-27,502.0,107.0,,62.0,,,,692.0,,88.0,,496.0,81.0,,270.0,916.0,,,,,,,,2669.0,,,2589.0,,,1141.0,,,,,,261.0,,145.0,,,,,,2545.0,,1111.0,,586.0,618.0,137.0,,155.0,,143.0,327.0,,477.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-01-28,400.0,113.0,,50.0,,,,674.0,,93.0,,423.0,87.0,,343.0,973.0,,,,,,,,2514.0,,,2402.0,,,1175.0,,,,,,207.0,,126.0,,,,,,2688.0,,1223.0,,501.0,583.0,117.0,,135.0,,153.0,274.0,,482.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-01-29,,,,,,,,,,,,,,,,,,,,,,,,1123.0,,,1077.0,,,,,,,,,,,,,,,,,1391.0,,1392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,,,,,,,,,,,,,,,19.0,,19.0,,,,,,,,,,,,
2022-01-30,,,,,,,,,,,,,,,,,,,,,,,,1083.0,,,893.0,,,,,,,,,,,,,,,,,1405.0,,1603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,,,,,,,,,,,,,,,19.0,,19.0,,,,,,,,,,,,
2022-01-31,573.0,107.0,,54.0,,,,718.0,,103.0,,535.0,101.0,,330.0,975.0,,,,,,,,2869.0,,,2709.0,,,1264.0,,,,,,283.0,,156.0,,,,,,2709.0,,1199.0,,641.0,664.0,143.0,,156.0,,157.0,349.0,,522.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-02-01,609.0,142.0,,64.0,,,,806.0,,108.0,,591.0,111.0,,323.0,1007.0,,,,,,,,3107.0,,,2934.0,,,1424.0,,,,,,314.0,,204.0,,,,,,3062.0,,1316.0,,716.0,752.0,160.0,,170.0,,185.0,390.0,,534.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-02-02,638.0,99.0,,62.0,,,,797.0,,108.0,,565.0,104.0,,318.0,976.0,,,,,,,,2981.0,,,2792.0,,,1307.0,,,,,,316.0,,138.0,,,,,,2811.0,,1147.0,,697.0,733.0,183.0,,190.0,,153.0,418.0,,558.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-02-03,529.0,127.0,,59.0,,,,706.0,,75.0,,450.0,91.0,,284.0,855.0,,,,,,,,2753.0,,,2615.0,,,1166.0,,,,,,231.0,,156.0,,,,,,2542.0,,1100.0,,608.0,647.0,149.0,,163.0,,151.0,314.0,,471.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-02-04,496.0,183.0,,56.0,,,,814.0,,63.0,,478.0,114.0,,379.0,1129.0,,,,,,,,3023.0,,,2821.0,,,1452.0,,,,,,279.0,,117.0,,,,,,3112.0,,1401.0,,580.0,566.0,139.0,,166.0,,193.0,332.0,,525.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-02-05,,,,,,,,,,,,,,,,,,,,,,,,1750.0,,,1602.0,,,,,,,,,,,,,,,108.0,,2539.0,,2730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,,,,,,,,,,,,,3.0,,18.0,,19.0,,,,,,,,,,,,
2022-02-06,,,,,,,,,,,,,,,,,,,,,,,,1191.0,,,1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,757.0,134.0,,58.0,,,,901.0,,77.0,,685.0,125.0,,402.0,1159.0,,,,,,,,3253.0,,,3056.0,,,1559.0,,,,,,354.0,,232.0,,,,,,3291.0,,1348.0,,831.0,839.0,204.0,,225.0,,192.0,469.0,,618.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-02-08,764.0,117.0,,56.0,,,,914.0,,111.0,,725.0,119.0,,393.0,1242.0,,,,,,,,3389.0,,,3229.0,,,1552.0,,,,,,395.0,,267.0,,,,,,3470.0,,1443.0,,899.0,863.0,222.0,,245.0,,181.0,516.0,,662.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-02-09,713.0,132.0,,52.0,,,,887.0,,107.0,,741.0,130.0,,403.0,1295.0,,,,,,,,3440.0,,,3202.0,,,1553.0,,,,,,402.0,,235.0,,,,,,3522.0,,1496.0,,897.0,891.0,226.0,,241.0,,202.0,511.0,,665.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
2022-02-10,773.0,189.0,,50.0,,,,969.0,,103.0,,726.0,139.0,,430.0,1276.0,,,,,,,,3451.0,,,3251.0,,,1631.0,,,,,,402.0,,233.0,,,,,,3564.0,,1495.0,,908.0,885.0,228.0,,252.0,,210.0,486.0,,658.0,,5.0,7.0,,1.0,,,,13.0,,1.0,,4.0,1.0,,9.0,15.0,,,,,,,,35.0,,,36.0,,,15.0,,,,,,2.0,,1.0,,,,,,34.0,,17.0,,5.0,5.0,3.0,,4.0,,8.0,5.0,,13.0,
