date,ridership Barrie,ridership Kitchener,ridership Lakeshore East,ridership Lakeshore West,ridership Milton,ridership Richmond Hill,ridership Stouffville,total_train_trips Barrie,total_train_trips Kitchener,total_train_trips Lakeshore East,total_train_trips Lakeshore West,total_train_trips Milton,total_train_trips Richmond Hill,total_train_trips Stouffville
2019-08-14,14510.0,15427.0,37745.0,51038.0,19030.0,7716.0,12229.0,36.0,33.0,124.0,110.0,20.0,12.0,28.0
2019-08-15,13895.0,14757.0,33677.0,42283.0,18559.0,7572.0,11875.0,36.0,33.0,120.0,113.0,20.0,12.0,28.0
2019-08-16,12218.0,13004.0,36451.0,53717.0,14960.0,6175.0,10306.0,36.0,33.0,126.0,113.0,20.0,12.0,28.0
2019-08-17,2873.0,,15931.0,30438.0,,,,25.0,,72.0,78.0,,,
2019-08-18,2622.0,,12445.0,22017.0,,,,25.0,,72.0,73.0,,,
2019-08-19,13631.0,14769.0,35561.0,49262.0,18455.0,7645.0,11712.0,36.0,33.0,125.0,111.0,20.0,12.0,28.0
2019-08-20,14210.0,15316.0,37400.0,53201.0,19165.0,7697.0,12136.0,36.0,33.0,126.0,112.0,20.0,12.0,28.0
2019-08-21,13997.0,15104.0,35037.0,49917.0,9534.0,7487.0,11888.0,36.0,33.0,122.0,113.0,10.0,12.0,28.0
2019-08-22,13791.0,14955.0,37564.0,53236.0,17961.0,7278.0,11786.0,34.0,33.0,125.0,106.0,20.0,12.0,28.0
2019-08-23,12227.0,13022.0,36851.0,55264.0,14598.0,5806.0,10141.0,36.0,33.0,125.0,114.0,20.0,12.0,28.0
2019-08-24,4121.0,,23900.0,52840.0,,,,25.0,,74.0,82.0,,,
2019-08-25,2792.0,,14804.0,27787.0,,,,25.0,,73.0,80.0,,,
2019-08-26,13469.0,14717.0,35781.0,51779.0,17771.0,7012.0,11341.0,36.0,33.0,125.0,113.0,20.0,12.0,28.0
2019-08-27,13677.0,14913.0,34717.0,45776.0,18642.0,7199.0,11461.0,36.0,33.0,126.0,112.0,20.0,12.0,28.0
2019-08-28,13836.0,15088.0,38976.0,57380.0,18131.0,6933.0,11699.0,36.0,33.0,125.0,108.0,20.0,12.0,28.0
2019-08-29,13100.0,14367.0,38595.0,59668.0,17180.0,6735.0,11160.0,36.0,33.0,125.0,110.0,20.0,12.0,28.0
2019-08-30,10564.0,11548.0,33776.0,50729.0,11807.0,4763.0,8859.0,36.0,33.0,125.0,112.0,20.0,12.0,28.0
2019-08-31,3396.0,235.0,20037.0,43286.0,177.0,,261.0,25.0,2.0,72.0,86.0,2.0,,2.0
2019-09-01,2589.0,191.0,14051.0,29264.0,128.0,,160.0,25.0,2.0,71.0,84.0,2.0,,2.0
2019-09-02,2106.0,149.0,12815.0,24463.0,104.0,,137.0,25.0,2.0,73.0,85.0,2.0,,2.0
2019-09-03,13858.0,16150.0,32290.0,39679.0,18399.0,7374.0,11603.0,36.0,42.0,125.0,102.0,20.0,12.0,33.0
2019-09-04,15968.0,17529.0,35376.0,45274.0,20955.0,8247.0,13020.0,36.0,42.0,129.0,114.0,20.0,12.0,33.0
2019-09-05,15971.0,17855.0,38147.0,50483.0,20777.0,8247.0,13253.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-09-06,13991.0,14968.0,38013.0,52490.0,17637.0,7056.0,11652.0,36.0,43.0,130.0,113.0,20.0,12.0,34.0
2019-09-07,2032.0,,9755.0,15599.0,,,,25.0,,71.0,79.0,,,
2019-09-08,1183.0,,5989.0,8570.0,,,,25.0,,72.0,79.0,,,
2019-09-09,16112.0,17313.0,35544.0,44311.0,21130.0,8472.0,13333.0,36.0,39.0,128.0,114.0,20.0,12.0,34.0
2019-09-10,16474.0,18473.0,37646.0,47209.0,21415.0,8334.0,13561.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2019-09-11,16194.0,17941.0,37130.0,46788.0,20898.0,8356.0,13060.0,36.0,43.0,127.0,112.0,19.0,12.0,34.0
2019-09-12,16240.0,18108.0,38702.0,50014.0,20690.0,8359.0,13195.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-09-13,14157.0,16049.0,34898.0,43993.0,17583.0,7145.0,11688.0,36.0,43.0,129.0,115.0,20.0,12.0,34.0
2019-09-14,2340.0,,10818.0,17498.0,,,,25.0,,72.0,79.0,,,
2019-09-15,1787.0,,9371.0,16138.0,,,,25.0,,72.0,79.0,,,
2019-09-16,16255.0,17922.0,35157.0,42908.0,21050.0,8581.0,13324.0,36.0,43.0,129.0,113.0,20.0,12.0,33.0
2019-09-17,16484.0,18507.0,36672.0,45154.0,21543.0,8522.0,13513.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-09-18,16326.0,18141.0,36499.0,45044.0,21090.0,8406.0,13326.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-09-19,16803.0,18267.0,37828.0,48383.0,21119.0,8323.0,13541.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-09-20,14084.0,16084.0,35470.0,46550.0,17465.0,7031.0,11552.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-09-21,,,11573.0,19035.0,,,,,,72.0,79.0,,,
2019-09-22,,,7391.0,10571.0,,,,,,72.0,76.0,,,
2019-09-23,15719.0,17899.0,35700.0,44410.0,20922.0,8348.0,12979.0,36.0,40.0,129.0,114.0,20.0,12.0,34.0
2019-09-24,15534.0,18215.0,37282.0,46307.0,21335.0,8597.0,13452.0,35.0,40.0,129.0,114.0,20.0,12.0,32.0
2019-09-25,16473.0,18218.0,39493.0,51788.0,21097.0,8331.0,13296.0,36.0,42.0,129.0,113.0,20.0,12.0,33.0
2019-09-26,16168.0,17909.0,36632.0,45055.0,20796.0,8289.0,13168.0,36.0,43.0,129.0,111.0,20.0,12.0,34.0
2019-09-27,14438.0,16644.0,36452.0,45975.0,17528.0,7007.0,11841.0,36.0,43.0,129.0,115.0,20.0,12.0,34.0
2019-09-28,3078.0,,15596.0,25607.0,,,,25.0,,72.0,77.0,,,
2019-09-29,2324.0,,9701.0,15443.0,,,,25.0,,72.0,80.0,,,
2019-09-30,15892.0,17705.0,34970.0,43215.0,20916.0,8378.0,13149.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-10-01,16192.0,18206.0,35957.0,43685.0,21475.0,8530.0,13484.0,36.0,43.0,127.0,114.0,20.0,12.0,34.0
2019-10-02,16264.0,18056.0,37146.0,45610.0,20969.0,8437.0,13148.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-10-03,16172.0,18140.0,37104.0,46480.0,20898.0,8414.0,12938.0,36.0,43.0,127.0,110.0,20.0,12.0,32.0
2019-10-04,14145.0,15973.0,34173.0,43417.0,17685.0,7159.0,11599.0,36.0,43.0,128.0,114.0,20.0,12.0,34.0
2019-10-05,2231.0,,11421.0,18658.0,,,,25.0,,74.0,64.0,,,
2019-10-06,1510.0,,8351.0,14485.0,,,,25.0,,72.0,79.0,,,
2019-10-07,16272.0,17813.0,36305.0,45135.0,20796.0,8521.0,13206.0,36.0,42.0,129.0,114.0,20.0,12.0,33.0
2019-10-08,16667.0,18289.0,37370.0,46979.0,21613.0,8580.0,13543.0,36.0,40.0,123.0,112.0,20.0,12.0,33.0
2019-10-09,15981.0,18014.0,37347.0,46664.0,21129.0,8255.0,13258.0,34.0,43.0,129.0,113.0,20.0,12.0,33.0
2019-10-10,16205.0,18313.0,37679.0,47237.0,20979.0,8268.0,13250.0,36.0,43.0,129.0,112.0,20.0,12.0,34.0
2019-10-11,13229.0,14984.0,31832.0,40755.0,14957.0,6146.0,10575.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-10-12,2062.0,,8988.0,16720.0,,,,25.0,,72.0,78.0,,,
2019-10-13,1941.0,,9219.0,16250.0,,,,24.0,,72.0,78.0,,,
2019-10-14,2116.0,,8984.0,12622.0,,,,25.0,,72.0,79.0,,,
2019-10-15,15593.0,17288.0,37231.0,49212.0,20415.0,8216.0,12671.0,36.0,42.0,128.0,112.0,20.0,12.0,29.0
2019-10-16,13551.0,16758.0,35045.0,43829.0,19904.0,8262.0,12653.0,31.0,43.0,129.0,112.0,20.0,12.0,34.0
2019-10-17,14547.0,16462.0,35680.0,45267.0,19950.0,8180.0,12671.0,33.0,42.0,127.0,113.0,20.0,12.0,34.0
2019-10-18,13437.0,15092.0,33341.0,42144.0,17107.0,6922.0,11157.0,36.0,43.0,129.0,110.0,20.0,12.0,34.0
2019-10-19,2415.0,,12553.0,22633.0,,,,25.0,,71.0,78.0,,,
2019-10-20,1842.0,,8332.0,14115.0,,,,25.0,,72.0,78.0,,,
2019-10-21,15399.0,17466.0,35630.0,44860.0,20547.0,8152.0,13012.0,36.0,43.0,127.0,114.0,20.0,12.0,34.0
2019-10-22,16231.0,16620.0,36357.0,45556.0,20846.0,8610.0,13332.0,36.0,35.0,129.0,114.0,20.0,12.0,34.0
2019-10-23,15989.0,17425.0,37006.0,46501.0,20625.0,8343.0,13115.0,36.0,43.0,128.0,114.0,20.0,12.0,34.0
2019-10-24,15839.0,17494.0,37278.0,47187.0,20376.0,8239.0,12710.0,36.0,43.0,128.0,110.0,20.0,12.0,31.0
2019-10-25,13785.0,15615.0,33721.0,43081.0,17129.0,6968.0,11184.0,36.0,43.0,129.0,114.0,20.0,12.0,33.0
2019-10-26,2309.0,,,15053.0,,,,25.0,,,79.0,,,
2019-10-27,1507.0,,,7838.0,,,,25.0,,,79.0,,,
2019-10-28,16048.0,17257.0,35854.0,45596.0,20397.0,8532.0,13041.0,36.0,43.0,129.0,112.0,20.0,12.0,33.0
2019-10-29,16467.0,17908.0,38056.0,46863.0,21476.0,8617.0,13348.0,36.0,41.0,128.0,114.0,20.0,12.0,34.0
2019-10-30,16334.0,17837.0,37911.0,46330.0,21064.0,8428.0,13401.0,36.0,43.0,126.0,113.0,20.0,12.0,34.0
2019-10-31,15245.0,17108.0,34277.0,42139.0,20259.0,8100.0,12664.0,34.0,43.0,128.0,113.0,20.0,12.0,34.0
2019-11-01,13719.0,15417.0,33744.0,44344.0,17334.0,6671.0,11317.0,34.0,43.0,128.0,112.0,20.0,12.0,34.0
2019-11-02,1789.0,,9158.0,15090.0,,,855.0,25.0,,71.0,77.0,,,32.0
2019-11-03,1409.0,,6920.0,10542.0,,,625.0,25.0,,72.0,79.0,,,32.0
2019-11-04,16108.0,17892.0,35329.0,44437.0,21168.0,8488.0,13186.0,34.0,43.0,128.0,114.0,20.0,12.0,34.0
2019-11-05,16390.0,18257.0,38067.0,48072.0,21551.0,8605.0,13466.0,36.0,42.0,129.0,114.0,20.0,12.0,34.0
2019-11-06,15981.0,18263.0,38193.0,48329.0,21411.0,8848.0,13778.0,35.0,43.0,129.0,113.0,20.0,12.0,34.0
2019-11-07,16087.0,17856.0,38390.0,48578.0,20412.0,7245.0,13940.0,36.0,43.0,125.0,114.0,20.0,9.0,34.0
2019-11-08,13538.0,15772.0,33351.0,43334.0,16856.0,6782.0,11258.0,36.0,43.0,128.0,114.0,20.0,12.0,34.0
2019-11-09,2401.0,,10753.0,17177.0,,,1038.0,25.0,,72.0,79.0,,,32.0
2019-11-10,1733.0,,6916.0,10922.0,,,704.0,25.0,,72.0,79.0,,,32.0
2019-11-11,11102.0,11576.0,26026.0,32710.0,12084.0,4646.0,8240.0,36.0,43.0,127.0,112.0,20.0,12.0,34.0
2019-11-12,16407.0,17700.0,36172.0,45338.0,20050.0,7923.0,13196.0,32.0,42.0,115.0,106.0,20.0,12.0,34.0
2019-11-13,16149.0,17857.0,36713.0,45711.0,20838.0,8336.0,13542.0,32.0,41.0,128.0,113.0,20.0,12.0,34.0
2019-11-14,16146.0,18008.0,36036.0,45015.0,20305.0,8139.0,13204.0,36.0,43.0,125.0,114.0,20.0,12.0,33.0
2019-11-15,13662.0,15793.0,33708.0,40652.0,16989.0,6558.0,11329.0,36.0,42.0,127.0,100.0,20.0,12.0,34.0
2019-11-16,1997.0,,8415.0,13670.0,,,830.0,25.0,,61.0,79.0,,,23.0
2019-11-17,2354.0,188.0,9765.0,13378.0,108.0,,1040.0,25.0,2.0,72.0,79.0,2.0,,32.0
2019-11-18,15431.0,17612.0,35827.0,44602.0,20536.0,8522.0,13261.0,29.0,41.0,129.0,114.0,20.0,12.0,34.0
2019-11-19,16379.0,18303.0,35955.0,44331.0,21274.0,8573.0,13509.0,36.0,43.0,128.0,112.0,20.0,12.0,34.0
2019-11-20,16339.0,18107.0,37380.0,46708.0,20696.0,8358.0,13380.0,36.0,43.0,129.0,111.0,20.0,12.0,34.0
2019-11-21,15997.0,17795.0,36289.0,45029.0,20241.0,8299.0,13100.0,36.0,43.0,129.0,113.0,19.0,12.0,34.0
2019-11-22,13680.0,15927.0,34353.0,44460.0,16870.0,6877.0,11516.0,36.0,43.0,129.0,112.0,20.0,12.0,34.0
2019-11-23,2197.0,,10286.0,15764.0,,,1106.0,25.0,,70.0,79.0,,,32.0
2019-11-24,1584.0,,6861.0,10380.0,,,722.0,25.0,,72.0,79.0,,,32.0
2019-11-25,16073.0,17842.0,35948.0,46140.0,20697.0,8623.0,13374.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2019-11-26,16553.0,18226.0,37707.0,48199.0,21221.0,8660.0,13673.0,36.0,43.0,129.0,114.0,19.0,12.0,34.0
2019-11-27,16052.0,17781.0,36658.0,46555.0,20462.0,8324.0,13318.0,36.0,43.0,126.0,113.0,20.0,12.0,34.0
2019-11-28,15485.0,17357.0,35788.0,45130.0,19751.0,8056.0,12841.0,36.0,43.0,129.0,111.0,20.0,12.0,34.0
2019-11-29,13015.0,14958.0,33378.0,43939.0,15702.0,6479.0,10870.0,36.0,43.0,126.0,106.0,20.0,12.0,32.0
2019-11-30,2430.0,,11624.0,17132.0,,,1182.0,25.0,,73.0,80.0,,,32.0
2019-12-01,2012.0,,7560.0,10503.0,,,1008.0,25.0,,72.0,80.0,,,32.0
2019-12-02,14773.0,15710.0,32605.0,40682.0,18615.0,7315.0,12378.0,36.0,43.0,128.0,112.0,20.0,12.0,34.0
2019-12-03,16094.0,17602.0,36773.0,45553.0,20549.0,8492.0,13344.0,36.0,43.0,128.0,107.0,20.0,12.0,34.0
2019-12-04,15862.0,17771.0,37394.0,46786.0,20246.0,8327.0,13360.0,36.0,43.0,128.0,112.0,20.0,12.0,34.0
2019-12-05,15376.0,17408.0,36631.0,46173.0,19577.0,7973.0,13383.0,36.0,43.0,125.0,112.0,20.0,12.0,34.0
2019-12-06,13019.0,14933.0,32653.0,41113.0,15922.0,6318.0,11159.0,36.0,43.0,128.0,114.0,20.0,12.0,34.0
2019-12-07,2433.0,,10568.0,15011.0,,,1225.0,25.0,,72.0,79.0,,,32.0
2019-12-08,1597.0,,6262.0,8669.0,,,677.0,25.0,,72.0,78.0,,,30.0
2019-12-09,15319.0,17210.0,34762.0,43556.0,19910.0,8328.0,12912.0,36.0,43.0,127.0,114.0,20.0,12.0,34.0
2019-12-10,15868.0,17276.0,36476.0,45762.0,20248.0,8305.0,13097.0,36.0,41.0,129.0,113.0,20.0,12.0,34.0
2019-12-11,15407.0,17234.0,36359.0,45378.0,19675.0,7980.0,12916.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2019-12-12,14444.0,16436.0,35001.0,43358.0,18760.0,7772.0,12380.0,33.0,43.0,128.0,114.0,20.0,12.0,34.0
2019-12-13,12659.0,14335.0,32327.0,40266.0,15248.0,6387.0,10296.0,36.0,41.0,130.0,113.0,20.0,12.0,28.0
2019-12-14,2449.0,,9313.0,14249.0,,,,25.0,,56.0,76.0,,,
2019-12-15,1633.0,,6576.0,9435.0,,,,25.0,,72.0,79.0,,,
2019-12-16,14117.0,15456.0,33912.0,41823.0,18282.0,7798.0,12087.0,36.0,43.0,128.0,107.0,20.0,12.0,34.0
2019-12-17,14582.0,15811.0,36035.0,44600.0,18536.0,7713.0,12415.0,36.0,43.0,128.0,114.0,20.0,12.0,34.0
2019-12-18,13866.0,15019.0,33831.0,41683.0,17481.0,7238.0,11882.0,33.0,43.0,128.0,114.0,20.0,12.0,34.0
2019-12-19,13362.0,14602.0,32953.0,40930.0,16725.0,6891.0,11357.0,36.0,42.0,128.0,114.0,20.0,12.0,34.0
2019-12-20,11119.0,12937.0,31368.0,39233.0,13279.0,5414.0,9839.0,36.0,42.0,127.0,114.0,20.0,12.0,34.0
2019-12-21,2444.0,,10993.0,16520.0,,,1258.0,25.0,,71.0,79.0,,,32.0
2019-12-22,2237.0,,8182.0,12673.0,,,1095.0,25.0,,72.0,79.0,,,32.0
2019-12-23,8674.0,9865.0,24040.0,28061.0,9799.0,4004.0,7449.0,34.0,42.0,129.0,113.0,20.0,12.0,34.0
2019-12-24,4695.0,6055.0,14840.0,15596.0,5204.0,1990.0,4397.0,32.0,42.0,121.0,110.0,20.0,12.0,34.0
2019-12-25,1061.0,,5270.0,6413.0,,,508.0,25.0,,72.0,79.0,,,31.0
2019-12-26,1878.0,,7384.0,9170.0,,,916.0,25.0,,72.0,80.0,,,32.0
2019-12-27,4157.0,5263.0,14297.0,16502.0,4412.0,1748.0,3829.0,36.0,43.0,127.0,114.0,19.0,12.0,33.0
2019-12-28,2374.0,,10101.0,15314.0,,,1066.0,25.0,,72.0,79.0,,,32.0
2019-12-29,1847.0,,6704.0,9680.0,,,758.0,25.0,,72.0,79.0,,,32.0
2019-12-30,6352.0,7893.0,20629.0,24265.0,7579.0,2914.0,5836.0,36.0,42.0,129.0,113.0,20.0,12.0,34.0
2019-12-31,8041.0,11066.0,28695.0,32203.0,9387.0,3503.0,7990.0,56.0,86.0,232.0,218.0,40.0,24.0,60.0
2020-01-01,1347.0,,5059.0,6747.0,,,616.0,25.0,,72.0,79.0,,,32.0
2020-01-02,9179.0,11017.0,23974.0,27715.0,12047.0,5021.0,8365.0,36.0,43.0,127.0,113.0,20.0,12.0,34.0
2020-01-03,8583.0,10285.0,23092.0,27000.0,10723.0,4343.0,7721.0,36.0,42.0,127.0,114.0,20.0,12.0,34.0
2020-01-04,2145.0,,8948.0,13513.0,,,942.0,25.0,,72.0,78.0,,,32.0
2020-01-05,1265.0,,5190.0,7100.0,,,541.0,25.0,,72.0,79.0,,,32.0
2020-01-06,15789.0,17186.0,35187.0,44210.0,20152.0,8678.0,13246.0,36.0,43.0,129.0,114.0,19.0,12.0,34.0
2020-01-07,15757.0,17307.0,35699.0,44002.0,20540.0,8600.0,13493.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-01-08,15717.0,17110.0,35866.0,44713.0,20238.0,8550.0,13271.0,36.0,43.0,128.0,114.0,20.0,12.0,34.0
2020-01-09,15449.0,16959.0,34702.0,43137.0,20349.0,8493.0,13127.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-01-10,13605.0,15675.0,32207.0,39895.0,17599.0,7220.0,11635.0,36.0,43.0,128.0,113.0,20.0,12.0,30.0
2020-01-11,1654.0,,7138.0,9528.0,,,772.0,25.0,,72.0,78.0,,,32.0
2020-01-12,1510.0,,5088.0,8253.0,,,656.0,25.0,,63.0,78.0,,,28.0
2020-01-13,16085.0,18029.0,34579.0,42852.0,21071.0,8762.0,13448.0,36.0,43.0,128.0,114.0,20.0,12.0,33.0
2020-01-14,15327.0,18427.0,36901.0,45709.0,21332.0,8978.0,13654.0,31.0,43.0,129.0,114.0,20.0,11.0,34.0
2020-01-15,15864.0,17891.0,35398.0,43612.0,20728.0,8494.0,13431.0,33.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-01-16,16116.0,17880.0,36610.0,45505.0,20658.0,8437.0,13520.0,36.0,42.0,128.0,114.0,20.0,12.0,34.0
2020-01-17,13448.0,15702.0,32452.0,41317.0,14296.0,6817.0,11272.0,36.0,43.0,126.0,106.0,19.0,12.0,34.0
2020-01-18,2266.0,,9997.0,15122.0,,,1077.0,25.0,,70.0,75.0,,,28.0
2020-01-19,1526.0,,6168.0,8878.0,,,731.0,25.0,,73.0,78.0,,,32.0
2020-01-20,15502.0,17295.0,34075.0,42340.0,20347.0,8081.0,12839.0,34.0,43.0,127.0,112.0,20.0,12.0,34.0
2020-01-21,16309.0,17977.0,35384.0,43461.0,21364.0,8658.0,13659.0,36.0,43.0,129.0,111.0,20.0,12.0,34.0
2020-01-22,16294.0,18299.0,36491.0,45951.0,22241.0,8329.0,13577.0,36.0,43.0,126.0,112.0,20.0,12.0,34.0
2020-01-23,16113.0,18120.0,35894.0,43851.0,20819.0,8247.0,13432.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-01-24,13372.0,15984.0,33080.0,40519.0,17570.0,6617.0,11278.0,35.0,43.0,129.0,112.0,20.0,12.0,34.0
2020-01-25,1956.0,,8962.0,11711.0,,,1086.0,25.0,,71.0,77.0,,,32.0
2020-01-26,1452.0,,6012.0,7885.0,,,707.0,25.0,,71.0,79.0,,,32.0
2020-01-27,15764.0,17701.0,34138.0,41989.0,20642.0,8165.0,12840.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-01-28,16034.0,17877.0,36162.0,44614.0,20871.0,8230.0,12997.0,36.0,43.0,128.0,114.0,20.0,12.0,34.0
2020-01-29,15742.0,17482.0,35176.0,42903.0,20149.0,7981.0,12762.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-01-30,15532.0,17446.0,34237.0,42980.0,20114.0,7922.0,12751.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2020-01-31,12773.0,15213.0,32899.0,39893.0,16429.0,6488.0,10876.0,31.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-02-01,2109.0,,9388.0,13228.0,,,1148.0,25.0,,72.0,79.0,,,32.0
2020-02-02,1503.0,,6125.0,8528.0,,,690.0,25.0,,67.0,79.0,,,30.0
2020-02-03,15729.0,17779.0,35533.0,43103.0,20548.0,8373.0,13099.0,36.0,42.0,128.0,114.0,20.0,12.0,34.0
2020-02-04,15961.0,17602.0,34605.0,42698.0,20510.0,8371.0,13275.0,36.0,43.0,128.0,113.0,20.0,12.0,34.0
2020-02-05,15860.0,17941.0,36033.0,44178.0,20616.0,8207.0,13030.0,34.0,43.0,129.0,113.0,20.0,12.0,34.0
2020-02-06,14852.0,15910.0,33187.0,39944.0,18359.0,7357.0,12063.0,36.0,43.0,129.0,112.0,19.0,12.0,34.0
2020-02-07,13086.0,15119.0,32880.0,40493.0,16572.0,6595.0,11156.0,34.0,40.0,129.0,114.0,20.0,12.0,34.0
2020-02-08,1557.0,,8300.0,11745.0,,,991.0,20.0,,72.0,78.0,,,29.0
2020-02-09,1269.0,,5578.0,7360.0,,,608.0,26.0,,73.0,79.0,,,32.0
2020-02-10,15325.0,17460.0,34779.0,42771.0,20443.0,8347.0,12955.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-02-11,15486.0,17279.0,36303.0,44042.0,20727.0,8255.0,13109.0,36.0,40.0,129.0,113.0,20.0,12.0,34.0
2020-02-12,15486.0,17659.0,35665.0,42600.0,20643.0,8174.0,13042.0,34.0,43.0,129.0,113.0,20.0,12.0,34.0
2020-02-13,15226.0,17192.0,36371.0,43580.0,19990.0,7956.0,12840.0,36.0,43.0,129.0,112.0,20.0,12.0,34.0
2020-02-14,11780.0,10716.0,29488.0,36511.0,14537.0,5783.0,9942.0,31.0,30.0,128.0,111.0,20.0,12.0,32.0
2020-02-15,1330.0,,9261.0,12454.0,,,1115.0,15.0,,72.0,79.0,,,32.0
2020-02-16,1654.0,,7028.0,9954.0,,,844.0,25.0,,72.0,79.0,,,32.0
2020-02-17,1909.0,,7485.0,9380.0,,,981.0,25.0,,72.0,79.0,,,32.0
2020-02-18,14725.0,16507.0,33912.0,41625.0,19642.0,8221.0,12571.0,36.0,43.0,129.0,105.0,20.0,12.0,34.0
2020-02-19,14681.0,16678.0,35315.0,43313.0,19987.0,8312.0,12805.0,36.0,43.0,127.0,113.0,20.0,12.0,34.0
2020-02-20,14507.0,16493.0,36192.0,44908.0,19663.0,8282.0,12775.0,36.0,42.0,129.0,114.0,20.0,12.0,34.0
2020-02-21,12339.0,14375.0,34537.0,43487.0,15772.0,6559.0,11044.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2020-02-22,2324.0,,10674.0,15728.0,,,1212.0,25.0,,72.0,79.0,,,32.0
2020-02-23,1827.0,,8153.0,11741.0,,,910.0,25.0,,72.0,80.0,,,32.0
2020-02-24,15345.0,17305.0,34626.0,41428.0,20747.0,8638.0,13082.0,36.0,43.0,129.0,106.0,20.0,12.0,34.0
2020-02-25,15385.0,17354.0,32452.0,42715.0,16247.0,8583.0,13569.0,33.0,42.0,121.0,95.0,15.0,12.0,34.0
2020-02-26,14484.0,15580.0,31762.0,38628.0,16991.0,7811.0,12422.0,36.0,39.0,128.0,110.0,20.0,12.0,34.0
2020-02-27,12935.0,14961.0,31556.0,38281.0,18071.0,6979.0,11566.0,36.0,38.0,118.0,103.0,20.0,12.0,34.0
2020-02-28,12671.0,14909.0,32660.0,38799.0,16874.0,7039.0,11190.0,34.0,43.0,129.0,113.0,20.0,12.0,34.0
2020-02-29,1920.0,,7846.0,11394.0,,,483.0,25.0,,51.0,79.0,,,16.0
2020-03-01,1263.0,,5343.0,7204.0,,,634.0,25.0,,72.0,79.0,,,32.0
2020-03-02,15406.0,17472.0,34423.0,41352.0,20725.0,8508.0,13123.0,36.0,42.0,122.0,99.0,20.0,12.0,34.0
2020-03-03,15565.0,17597.0,35603.0,43115.0,20863.0,8444.0,13173.0,36.0,43.0,128.0,107.0,20.0,12.0,34.0
2020-03-04,15393.0,17238.0,35651.0,43873.0,20284.0,8216.0,12880.0,36.0,42.0,129.0,113.0,20.0,12.0,34.0
2020-03-05,14757.0,17128.0,34589.0,41837.0,19915.0,7833.0,12612.0,36.0,43.0,129.0,113.0,20.0,12.0,34.0
2020-03-06,12943.0,15042.0,31087.0,37951.0,16511.0,6848.0,11048.0,36.0,43.0,125.0,114.0,20.0,12.0,34.0
2020-03-07,1905.0,,9021.0,15543.0,,,1057.0,25.0,,72.0,79.0,,,32.0
2020-03-08,1271.0,,5435.0,7456.0,,,644.0,25.0,,72.0,77.0,,,32.0
2020-03-09,14382.0,16120.0,32200.0,39304.0,18892.0,7818.0,12353.0,36.0,37.0,119.0,111.0,20.0,12.0,34.0
2020-03-10,14520.0,16359.0,34048.0,40738.0,19037.0,7630.0,12270.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-03-11,13921.0,15809.0,32120.0,38236.0,18225.0,7291.0,11829.0,34.0,43.0,129.0,114.0,20.0,12.0,33.0
2020-03-12,12601.0,14548.0,30039.0,34438.0,16447.0,6619.0,10688.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-03-13,8682.0,10560.0,21873.0,23987.0,10986.0,4266.0,7510.0,36.0,43.0,130.0,114.0,20.0,12.0,34.0
2020-03-14,747.0,,3538.0,4212.0,,,420.0,25.0,,73.0,79.0,,,32.0
2020-03-15,573.0,,2433.0,2805.0,,,276.0,25.0,,72.0,79.0,,,32.0
2020-03-16,3841.0,4784.0,11253.0,10169.0,4852.0,1721.0,3055.0,36.0,43.0,129.0,114.0,20.0,12.0,34.0
2020-03-17,2260.0,2951.0,7355.0,5994.0,2707.0,943.0,1705.0,36.0,43.0,129.0,114.0,20.0,12.0,33.0
2020-03-18,1363.0,1906.0,5192.0,4295.0,1616.0,537.0,1051.0,30.0,34.0,79.0,81.0,12.0,10.0,32.0
2020-03-19,1084.0,1588.0,4300.0,3504.0,1209.0,393.0,875.0,30.0,34.0,79.0,81.0,12.0,10.0,32.0
2020-03-20,888.0,1238.0,3375.0,2946.0,889.0,315.0,656.0,31.0,33.0,80.0,82.0,12.0,10.0,29.0
2020-03-21,129.0,,756.0,771.0,,,98.0,25.0,,36.0,36.0,,,31.0
